wall_t,ref,other,dx,dy,dz,range_m,dyaw_deg
36.600,robot1,robot2,-11.6225,-7.1407,-0.0694,13.6410,124.21
36.700,robot1,robot2,-11.6225,-7.1407,-0.0694,13.6410,124.21
36.800,robot1,robot2,-11.6225,-7.1407,-0.0694,13.6410,124.21
36.900,robot1,robot2,-11.6225,-7.1407,-0.0694,13.6410,124.21
37.000,robot1,robot2,-8.4419,-8.9468,0.3920,12.3071,129.92
37.100,robot1,robot2,-8.4419,-8.9468,0.3920,12.3071,129.92
37.200,robot1,robot2,-8.4419,-8.9468,0.3920,12.3071,129.92
37.300,robot1,robot2,-8.4419,-8.9468,0.3920,12.3071,129.92
37.400,robot1,robot2,-8.4419,-8.9468,0.3920,12.3071,129.92
37.500,robot1,robot2,-8.3301,-9.1128,0.3996,12.3528,125.12
37.600,robot1,robot2,-8.3301,-9.1128,0.3996,12.3528,125.12
37.700,robot1,robot2,-8.3301,-9.1128,0.3996,12.3528,125.12
37.800,robot1,robot2,-7.9288,-9.2685,0.1784,12.1984,126.26
37.900,robot1,robot2,-7.9288,-9.2685,0.1784,12.1984,126.26
38.000,robot1,robot2,-7.9288,-9.2685,0.1784,12.1984,126.26
38.100,robot1,robot2,-7.9288,-9.2685,0.1784,12.1984,126.26
38.200,robot1,robot2,-7.8177,-9.5077,0.1468,12.3099,125.46
38.300,robot1,robot2,-7.8177,-9.5077,0.1468,12.3099,125.46
38.400,robot1,robot2,-7.6998,-9.3507,0.3225,12.1172,124.08
38.500,robot1,robot2,-7.6998,-9.3507,0.3225,12.1172,124.08
38.600,robot1,robot2,-7.6998,-9.3507,0.3225,12.1172,124.08
38.700,robot1,robot2,-7.6998,-9.3507,0.3225,12.1172,124.08
38.800,robot1,robot2,-7.5342,-9.5345,0.3587,12.1573,125.10
38.900,robot1,robot2,-7.5342,-9.5345,0.3587,12.1573,125.10
39.000,robot1,robot2,-7.4411,-9.4128,0.4317,12.0065,124.62
39.100,robot1,robot2,-7.4411,-9.4128,0.4317,12.0065,124.62
39.200,robot1,robot2,-7.4411,-9.4128,0.4317,12.0065,124.62
39.300,robot1,robot2,-7.4411,-9.4128,0.4317,12.0065,124.62
39.400,robot1,robot2,-7.4411,-9.4128,0.4317,12.0065,124.62
39.500,robot1,robot2,-7.1723,-9.4557,0.4437,11.8764,124.81
39.600,robot1,robot2,-7.1723,-9.4557,0.4437,11.8764,124.81
39.700,robot1,robot2,-7.1723,-9.4557,0.4437,11.8764,124.81
39.800,robot1,robot2,-7.1723,-9.4557,0.4437,11.8764,124.81
39.900,robot1,robot2,-7.1723,-9.4557,0.4437,11.8764,124.81
40.000,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.100,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.200,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.300,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.400,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.500,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.600,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.700,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.800,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
40.900,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
41.000,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
41.100,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
41.200,robot1,robot2,-7.1044,-9.4781,0.5141,11.8562,125.02
41.300,robot1,robot2,-6.5050,-9.4284,0.4674,11.4643,124.74
41.400,robot1,robot2,-6.5050,-9.4284,0.4674,11.4643,124.74
41.500,robot1,robot2,-6.5050,-9.4284,0.4674,11.4643,124.74
41.600,robot1,robot2,-6.5050,-9.4284,0.4674,11.4643,124.74
41.700,robot1,robot2,-6.5050,-9.4284,0.4674,11.4643,124.74
41.800,robot1,robot2,-6.5050,-9.4284,0.4674,11.4643,124.74
41.900,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.000,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.100,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.200,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.300,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.400,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.500,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.600,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.700,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.800,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
42.900,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
43.000,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
43.100,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
43.200,robot1,robot2,-6.1763,-9.5419,0.5174,11.3782,125.42
43.300,robot1,robot2,-5.3470,-9.7179,0.2325,11.0942,127.48
43.400,robot1,robot2,-5.3470,-9.7179,0.2325,11.0942,127.48
43.500,robot1,robot2,-5.3470,-9.7179,0.2325,11.0942,127.48
43.600,robot1,robot2,-5.3470,-9.7179,0.2325,11.0942,127.48
43.700,robot1,robot2,-5.3470,-9.7179,0.2325,11.0942,127.48
43.800,robot1,robot2,-5.3470,-9.7179,0.2325,11.0942,127.48
43.900,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.000,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.100,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.200,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.300,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.400,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.500,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.600,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.700,robot1,robot2,-5.1452,-9.6950,0.3698,10.9820,127.54
44.800,robot1,robot2,-4.5082,-9.7927,0.5474,10.7944,128.68
44.900,robot1,robot2,-4.5082,-9.7927,0.5474,10.7944,128.68
45.000,robot1,robot2,-4.5082,-9.7927,0.5474,10.7944,128.68
45.100,robot1,robot2,-4.5082,-9.7927,0.5474,10.7944,128.68
45.200,robot1,robot2,-4.5082,-9.7927,0.5474,10.7944,128.68
45.300,robot1,robot2,-4.5082,-9.7927,0.5474,10.7944,128.68
45.400,robot1,robot2,-4.5082,-9.7927,0.5474,10.7944,128.68
45.500,robot1,robot2,-4.0167,-9.9226,0.3570,10.7107,130.25
45.600,robot1,robot2,-4.0167,-9.9226,0.3570,10.7107,130.25
45.700,robot1,robot2,-4.0167,-9.9226,0.3570,10.7107,130.25
45.800,robot1,robot2,-4.0167,-9.9226,0.3570,10.7107,130.25
45.900,robot1,robot2,-4.0167,-9.9226,0.3570,10.7107,130.25
46.000,robot1,robot2,-3.6901,-9.9670,0.4764,10.6389,131.12
46.100,robot1,robot2,-3.6901,-9.9670,0.4764,10.6389,131.12
46.200,robot1,robot2,-3.6901,-9.9670,0.4764,10.6389,131.12
46.300,robot1,robot2,-3.6901,-9.9670,0.4764,10.6389,131.12
46.400,robot1,robot2,-3.6901,-9.9670,0.4764,10.6389,131.12
46.500,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
46.600,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
46.700,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
46.800,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
46.900,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
47.000,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
47.100,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
47.200,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
47.300,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
47.400,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
47.500,robot1,robot2,-3.7048,-9.9714,0.3769,10.6441,130.74
47.600,robot1,robot2,-2.9114,-10.0587,0.0666,10.4718,132.41
47.700,robot1,robot2,-2.9114,-10.0587,0.0666,10.4718,132.41
47.800,robot1,robot2,-2.9114,-10.0587,0.0666,10.4718,132.41
47.900,robot1,robot2,-2.9114,-10.0587,0.0666,10.4718,132.41
48.000,robot1,robot2,-2.9114,-10.0587,0.0666,10.4718,132.41
48.100,robot1,robot2,-2.9114,-10.0587,0.0666,10.4718,132.41
48.200,robot1,robot2,-2.9114,-10.0587,0.0666,10.4718,132.41
48.300,robot1,robot2,-2.6017,-10.0743,-0.1196,10.4055,132.58
48.400,robot1,robot2,-2.6017,-10.0743,-0.1196,10.4055,132.58
48.500,robot1,robot2,-2.6017,-10.0743,-0.1196,10.4055,132.58
48.600,robot1,robot2,-2.6017,-10.0743,-0.1196,10.4055,132.58
48.700,robot1,robot2,-2.6017,-10.0743,-0.1196,10.4055,132.58
48.800,robot1,robot2,-2.5234,-10.0627,-0.1005,10.3747,132.77
48.900,robot1,robot2,-2.5234,-10.0627,-0.1005,10.3747,132.77
49.000,robot1,robot2,-2.5234,-10.0627,-0.1005,10.3747,132.77
49.100,robot1,robot2,-2.5234,-10.0627,-0.1005,10.3747,132.77
49.200,robot1,robot2,-2.5234,-10.0627,-0.1005,10.3747,132.77
49.300,robot1,robot2,-2.5234,-10.0627,-0.1005,10.3747,132.77
49.400,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
49.500,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
49.600,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
49.700,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
49.800,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
49.900,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.000,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.100,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.200,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.300,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.400,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.500,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.600,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.700,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.800,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
50.900,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
51.000,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
51.100,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
51.200,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
51.300,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
51.400,robot1,robot2,-2.4547,-10.0523,0.0855,10.3481,131.96
51.500,robot1,robot2,-2.5231,-9.7683,0.2121,10.0911,126.65
51.600,robot1,robot2,-2.5231,-9.7683,0.2121,10.0911,126.65
51.700,robot1,robot2,-2.5231,-9.7683,0.2121,10.0911,126.65
51.800,robot1,robot2,-2.5231,-9.7683,0.2121,10.0911,126.65
51.900,robot1,robot2,-2.5231,-9.7683,0.2121,10.0911,126.65
52.000,robot1,robot2,-2.5231,-9.7683,0.2121,10.0911,126.65
52.100,robot1,robot2,-2.5231,-9.7683,0.2121,10.0911,126.65
52.200,robot1,robot2,-2.5231,-9.7683,0.2121,10.0911,126.65
52.300,robot1,robot2,-2.1790,-9.7882,-0.1407,10.0288,127.33
52.400,robot1,robot2,-2.1790,-9.7882,-0.1407,10.0288,127.33
52.500,robot1,robot2,-2.1790,-9.7882,-0.1407,10.0288,127.33
52.600,robot1,robot2,-2.1790,-9.7882,-0.1407,10.0288,127.33
52.700,robot1,robot2,-2.1790,-9.7882,-0.1407,10.0288,127.33
52.800,robot1,robot2,-1.9624,-9.7883,0.0562,9.9833,127.75
52.900,robot1,robot2,-1.9624,-9.7883,0.0562,9.9833,127.75
53.000,robot1,robot2,-1.9624,-9.7883,0.0562,9.9833,127.75
53.100,robot1,robot2,-1.9624,-9.7883,0.0562,9.9833,127.75
53.200,robot1,robot2,-1.9624,-9.7883,0.0562,9.9833,127.75
53.300,robot1,robot2,-1.9624,-9.7883,0.0562,9.9833,127.75
53.400,robot1,robot2,-1.9579,-9.7560,0.0272,9.9505,125.87
53.500,robot1,robot2,-1.9579,-9.7560,0.0272,9.9505,125.87
53.600,robot1,robot2,-1.9579,-9.7560,0.0272,9.9505,125.87
53.700,robot1,robot2,-1.9579,-9.7560,0.0272,9.9505,125.87
53.800,robot1,robot2,-1.9579,-9.7560,0.0272,9.9505,125.87
53.900,robot1,robot2,-1.9579,-9.7560,0.0272,9.9505,125.87
54.000,robot1,robot2,-1.9533,-9.6877,0.0004,9.8826,125.41
54.100,robot1,robot2,-1.9533,-9.6877,0.0004,9.8826,125.41
54.200,robot1,robot2,-1.9533,-9.6877,0.0004,9.8826,125.41
54.300,robot1,robot2,-1.9533,-9.6877,0.0004,9.8826,125.41
54.400,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
54.500,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
54.600,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
54.700,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
54.800,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
54.900,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
55.000,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
55.100,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
55.200,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
55.300,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
55.400,robot1,robot2,-1.8992,-9.6831,0.0310,9.8677,125.06
55.500,robot1,robot2,-1.2578,-9.6749,0.0028,9.7563,125.81
55.600,robot1,robot2,-1.2578,-9.6749,0.0028,9.7563,125.81
55.700,robot1,robot2,-1.2578,-9.6749,0.0028,9.7563,125.81
55.800,robot1,robot2,-1.2578,-9.6749,0.0028,9.7563,125.81
55.900,robot1,robot2,-1.2578,-9.6749,0.0028,9.7563,125.81
56.000,robot1,robot2,-1.1189,-9.6507,0.3651,9.7222,125.51
56.100,robot1,robot2,-1.1189,-9.6507,0.3651,9.7222,125.51
56.200,robot1,robot2,-1.1189,-9.6507,0.3651,9.7222,125.51
56.300,robot1,robot2,-1.1189,-9.6507,0.3651,9.7222,125.51
56.400,robot1,robot2,-1.1189,-9.6507,0.3651,9.7222,125.51
56.500,robot1,robot2,-1.1189,-9.6507,0.3651,9.7222,125.51
56.600,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
56.700,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
56.800,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
56.900,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.000,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.100,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.200,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.300,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.400,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.500,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.600,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.700,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.800,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
57.900,robot1,robot2,-0.8260,-9.6877,0.0732,9.7232,126.21
58.000,robot1,robot2,0.4496,-9.6324,0.4980,9.6557,130.46
58.100,robot1,robot2,0.4496,-9.6324,0.4980,9.6557,130.46
58.200,robot1,robot2,0.4496,-9.6324,0.4980,9.6557,130.46
58.300,robot1,robot2,0.4496,-9.6324,0.4980,9.6557,130.46
58.400,robot1,robot2,0.4496,-9.6324,0.4980,9.6557,130.46
58.500,robot1,robot2,0.5722,-9.6341,0.4793,9.6629,130.87
58.600,robot1,robot2,0.5722,-9.6341,0.4793,9.6629,130.87
58.700,robot1,robot2,0.5722,-9.6341,0.4793,9.6629,130.87
58.800,robot1,robot2,0.5722,-9.6341,0.4793,9.6629,130.87
58.900,robot1,robot2,0.5722,-9.6341,0.4793,9.6629,130.87
59.000,robot1,robot2,0.5722,-9.6341,0.4793,9.6629,130.87
59.100,robot1,robot2,0.5722,-9.6341,0.4793,9.6629,130.87
59.200,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
59.300,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
59.400,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
59.500,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
59.600,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
59.700,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
59.800,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
59.900,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.000,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.100,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.200,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.300,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.400,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.500,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.600,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.700,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.800,robot1,robot2,0.9846,-9.6012,0.7941,9.6841,131.14
60.900,robot1,robot2,1.3707,-9.5683,0.9156,9.7092,129.69
61.000,robot1,robot2,1.3707,-9.5683,0.9156,9.7092,129.69
61.100,robot1,robot2,1.3707,-9.5683,0.9156,9.7092,129.69
61.200,robot1,robot2,1.3707,-9.5683,0.9156,9.7092,129.69
61.300,robot1,robot2,1.3707,-9.5683,0.9156,9.7092,129.69
61.400,robot1,robot2,1.3707,-9.5683,0.9156,9.7092,129.69
61.500,robot1,robot2,1.3707,-9.5683,0.9156,9.7092,129.69
61.600,robot1,robot2,1.5258,-9.5996,0.7046,9.7456,129.36
61.700,robot1,robot2,1.5258,-9.5996,0.7046,9.7456,129.36
61.800,robot1,robot2,1.5258,-9.5996,0.7046,9.7456,129.36
61.900,robot1,robot2,1.5258,-9.5996,0.7046,9.7456,129.36
62.000,robot1,robot2,1.5258,-9.5996,0.7046,9.7456,129.36
62.100,robot1,robot2,1.5258,-9.5996,0.7046,9.7456,129.36
62.200,robot1,robot2,1.0145,-9.6872,0.4900,9.7525,124.92
62.300,robot1,robot2,1.0145,-9.6872,0.4900,9.7525,124.92
62.400,robot1,robot2,1.0145,-9.6872,0.4900,9.7525,124.92
62.500,robot1,robot2,1.0145,-9.6872,0.4900,9.7525,124.92
62.600,robot1,robot2,1.0145,-9.6872,0.4900,9.7525,124.92
62.700,robot1,robot2,1.0145,-9.6872,0.4900,9.7525,124.92
62.800,robot1,robot2,0.8947,-9.6913,0.6397,9.7535,123.52
62.900,robot1,robot2,0.8947,-9.6913,0.6397,9.7535,123.52
63.000,robot1,robot2,0.8947,-9.6913,0.6397,9.7535,123.52
63.100,robot1,robot2,0.8947,-9.6913,0.6397,9.7535,123.52
63.200,robot1,robot2,0.8947,-9.6913,0.6397,9.7535,123.52
63.300,robot1,robot2,0.8947,-9.6913,0.6397,9.7535,123.52
63.400,robot1,robot2,0.7949,-9.7281,0.5419,9.7755,121.17
63.500,robot1,robot2,0.7949,-9.7281,0.5419,9.7755,121.17
63.600,robot1,robot2,0.7949,-9.7281,0.5419,9.7755,121.17
63.700,robot1,robot2,0.7949,-9.7281,0.5419,9.7755,121.17
63.800,robot1,robot2,0.7949,-9.7281,0.5419,9.7755,121.17
63.900,robot1,robot2,0.7949,-9.7281,0.5419,9.7755,121.17
64.000,robot1,robot2,0.4175,-9.7714,0.4490,9.7906,117.11
64.100,robot1,robot2,0.4175,-9.7714,0.4490,9.7906,117.11
64.200,robot1,robot2,0.4175,-9.7714,0.4490,9.7906,117.11
64.300,robot1,robot2,0.4175,-9.7714,0.4490,9.7906,117.11
64.400,robot1,robot2,0.4175,-9.7714,0.4490,9.7906,117.11
64.500,robot1,robot2,0.4175,-9.7714,0.4490,9.7906,117.11
64.600,robot1,robot2,0.3869,-9.7619,0.3891,9.7773,115.46
64.700,robot1,robot2,0.3869,-9.7619,0.3891,9.7773,115.46
64.800,robot1,robot2,0.3869,-9.7619,0.3891,9.7773,115.46
64.900,robot1,robot2,0.3869,-9.7619,0.3891,9.7773,115.46
65.000,robot1,robot2,0.3869,-9.7619,0.3891,9.7773,115.46
65.100,robot1,robot2,-0.1055,-9.7745,0.0590,9.7752,111.23
65.200,robot1,robot2,-0.1055,-9.7745,0.0590,9.7752,111.23
65.300,robot1,robot2,-0.1055,-9.7745,0.0590,9.7752,111.23
65.400,robot1,robot2,-0.1055,-9.7745,0.0590,9.7752,111.23
65.500,robot1,robot2,-0.1055,-9.7745,0.0590,9.7752,111.23
65.600,robot1,robot2,-0.1055,-9.7745,0.0590,9.7752,111.23
65.700,robot1,robot2,-0.3742,-9.7204,0.2000,9.7297,108.23
65.800,robot1,robot2,-0.3742,-9.7204,0.2000,9.7297,108.23
65.900,robot1,robot2,-0.3742,-9.7204,0.2000,9.7297,108.23
66.000,robot1,robot2,-0.3742,-9.7204,0.2000,9.7297,108.23
66.100,robot1,robot2,-0.3742,-9.7204,0.2000,9.7297,108.23
66.200,robot1,robot2,-0.3742,-9.7204,0.2000,9.7297,108.23
66.300,robot1,robot2,-1.0329,-9.6491,0.1006,9.7047,103.24
66.400,robot1,robot2,-1.0329,-9.6491,0.1006,9.7047,103.24
66.500,robot1,robot2,-1.0329,-9.6491,0.1006,9.7047,103.24
66.600,robot1,robot2,-1.0329,-9.6491,0.1006,9.7047,103.24
66.700,robot1,robot2,-1.0329,-9.6491,0.1006,9.7047,103.24
66.800,robot1,robot2,-1.6605,-9.5205,0.2217,9.6668,98.21
66.900,robot1,robot2,-1.6605,-9.5205,0.2217,9.6668,98.21
67.000,robot1,robot2,-1.6605,-9.5205,0.2217,9.6668,98.21
67.100,robot1,robot2,-1.6605,-9.5205,0.2217,9.6668,98.21
67.200,robot1,robot2,-1.6605,-9.5205,0.2217,9.6668,98.21
67.300,robot1,robot2,-1.6605,-9.5205,0.2217,9.6668,98.21
67.400,robot1,robot2,-2.1925,-9.3171,0.3633,9.5785,93.03
67.500,robot1,robot2,-2.1925,-9.3171,0.3633,9.5785,93.03
67.600,robot1,robot2,-2.1925,-9.3171,0.3633,9.5785,93.03
67.700,robot1,robot2,-2.1925,-9.3171,0.3633,9.5785,93.03
67.800,robot1,robot2,-2.1925,-9.3171,0.3633,9.5785,93.03
67.900,robot1,robot2,-2.1925,-9.3171,0.3633,9.5785,93.03
68.000,robot1,robot2,-2.6863,-9.1687,0.1387,9.5551,88.77
68.100,robot1,robot2,-2.6863,-9.1687,0.1387,9.5551,88.77
68.200,robot1,robot2,-2.6863,-9.1687,0.1387,9.5551,88.77
68.300,robot1,robot2,-2.6863,-9.1687,0.1387,9.5551,88.77
68.400,robot1,robot2,-2.6863,-9.1687,0.1387,9.5551,88.77
68.500,robot1,robot2,-2.6863,-9.1687,0.1387,9.5551,88.77
68.600,robot1,robot2,-3.0570,-8.9290,0.2966,9.4425,84.96
68.700,robot1,robot2,-3.0570,-8.9290,0.2966,9.4425,84.96
68.800,robot1,robot2,-3.0570,-8.9290,0.2966,9.4425,84.96
68.900,robot1,robot2,-3.0570,-8.9290,0.2966,9.4425,84.96
69.000,robot1,robot2,-3.0570,-8.9290,0.2966,9.4425,84.96
69.100,robot1,robot2,-3.2171,-8.8027,0.1568,9.3735,82.68
69.200,robot1,robot2,-3.2171,-8.8027,0.1568,9.3735,82.68
69.300,robot1,robot2,-3.2171,-8.8027,0.1568,9.3735,82.68
69.400,robot1,robot2,-3.2171,-8.8027,0.1568,9.3735,82.68
69.500,robot1,robot2,-3.2171,-8.8027,0.1568,9.3735,82.68
69.600,robot1,robot2,-3.2171,-8.8027,0.1568,9.3735,82.68
69.700,robot1,robot2,-3.2825,-8.6856,0.1249,9.2860,80.47
69.800,robot1,robot2,-3.2825,-8.6856,0.1249,9.2860,80.47
69.900,robot1,robot2,-3.2825,-8.6856,0.1249,9.2860,80.47
70.000,robot1,robot2,-3.2825,-8.6856,0.1249,9.2860,80.47
70.100,robot1,robot2,-3.2825,-8.6856,0.1249,9.2860,80.47
70.200,robot1,robot2,-3.5232,-8.5027,0.0908,9.2042,77.59
70.300,robot1,robot2,-3.5232,-8.5027,0.0908,9.2042,77.59
70.400,robot1,robot2,-3.5232,-8.5027,0.0908,9.2042,77.59
70.500,robot1,robot2,-3.5232,-8.5027,0.0908,9.2042,77.59
70.600,robot1,robot2,-3.5232,-8.5027,0.0908,9.2042,77.59
70.700,robot1,robot2,-3.5232,-8.5027,0.0908,9.2042,77.59
70.800,robot1,robot2,-3.6149,-8.3741,0.2939,9.1258,75.65
70.900,robot1,robot2,-3.6149,-8.3741,0.2939,9.1258,75.65
71.000,robot1,robot2,-3.6149,-8.3741,0.2939,9.1258,75.65
71.100,robot1,robot2,-3.6149,-8.3741,0.2939,9.1258,75.65
71.200,robot1,robot2,-3.6149,-8.3741,0.2939,9.1258,75.65
71.300,robot1,robot2,-3.6149,-8.3741,0.2939,9.1258,75.65
71.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
71.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
71.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
71.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
71.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
71.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
72.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
73.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
73.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
73.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
73.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
