message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
384,1785495499.547250032,map,3.0557582378,-1.9760019779,-0.5282369256,0.1142722973,0.0282918319,0.9706668962,0.2096358314,0.04339447249 0 0 0 0 0 0 0.04339447249 0 0 0 0 0 0 0.09505715242 0 0 0 0 0 0 0.000763466676 0 0 0 0 0 0 0.000763466676 0 0 0 0 0 0 0.001321871224
385,1785495499.746906996,map,3.0567188263,-1.9702361822,-0.5278823972,0.1141858523,0.0281820557,0.9706717319,0.2096753761,0.04353127496 0 0 0 0 0 0 0.04353127496 0 0 0 0 0 0 0.09525957469 0 0 0 0 0 0 0.000766634471 0 0 0 0 0 0 0.000766634471 0 0 0 0 0 0 0.001326038466
386,1785495499.947516918,map,3.0563836098,-1.9674712420,-0.5282435417,0.1142419661,0.0282579303,0.9706727374,0.2096299491,0.0435509134 0 0 0 0 0 0 0.0435509134 0 0 0 0 0 0 0.09528862459 0 0 0 0 0 0 0.0007670893471 0 0 0 0 0 0 0.0007670893471 0 0 0 0 0 0 0.001326636687
387,1785495500.147114992,map,3.0519266129,-1.9691925049,-0.5273205638,0.1143352497,0.0283998800,0.9706442525,0.2096918127,0.04351499227 0 0 0 0 0 0 0.04351499227 0 0 0 0 0 0 0.09523548712 0 0 0 0 0 0 0.0007662573469 0 0 0 0 0 0 0.0007662573469 0 0 0 0 0 0 0.001325542467
388,1785495500.346990108,map,3.0504901409,-1.9676225185,-0.5280107260,0.1143348001,0.0281511614,0.9706417809,0.2097369746,0.04350919097 0 0 0 0 0 0 0.04350919097 0 0 0 0 0 0 0.0952269047 0 0 0 0 0 0 0.0007661229882 0 0 0 0 0 0 0.0007661229882 0 0 0 0 0 0 0.001325365749
389,1785495500.547508955,map,3.0523707867,-1.9722007513,-0.5282668471,0.1143014939,0.0283248710,0.9706466397,0.2097092433,0.04353948276 0 0 0 0 0 0 0.04353948276 0 0 0 0 0 0 0.09527171623 0 0 0 0 0 0 0.0007668245805 0 0 0 0 0 0 0.0007668245805 0 0 0 0 0 0 0.00132628849
390,1785495500.746349096,map,3.0520031452,-1.9704765081,-0.5285781622,0.1143741175,0.0283120582,0.9706194590,0.2097971735,0.0434810312 0 0 0 0 0 0 0.0434810312 0 0 0 0 0 0 0.09518524259 0 0 0 0 0 0 0.0007654708448 0 0 0 0 0 0 0.0007654708448 0 0 0 0 0 0 0.001324507953
391,1785495500.846597910,map,3.0545387268,-1.9719897509,-0.5277245045,0.1142955659,0.0282451344,0.9706354789,0.2097748970,0.04350462424 0 0 0 0 0 0 0.04350462424 0 0 0 0 0 0 0.09522014857 0 0 0 0 0 0 0.0007660172242 0 0 0 0 0 0 0.0007660172242 0 0 0 0 0 0 0.001325226639
392,1785495501.046478033,map,3.0584206581,-1.9764307737,-0.5293241143,0.1142882827,0.0284822056,0.9706523199,0.2096688923,0.04352755977 0 0 0 0 0 0 0.04352755977 0 0 0 0 0 0 0.0952540788 0 0 0 0 0 0 0.0007665484213 0 0 0 0 0 0 0.0007665484213 0 0 0 0 0 0 0.001325925295
393,1785495501.246779919,map,3.0548844337,-1.9728572369,-0.5273296833,0.1144255820,0.0282843567,0.9706446901,0.2096560713,0.04361297483 0 0 0 0 0 0 0.04361297483 0 0 0 0 0 0 0.09538041421 0 0 0 0 0 0 0.0007685270601 0 0 0 0 0 0 0.0007685270601 0 0 0 0 0 0 0.001328527186
