message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
67,1785497063.905493259,map,8.4161186218,-3.7847747803,-1.3975813389,0.0488105408,0.0581245405,0.8520058964,0.5180009518,0.04296454557 0 0 0 0 0 0 0.04296454557 0 0 0 0 0 0 0.0944203271 0 0 0 0 0 0 0.0007535215959 0 0 0 0 0 0 0.0007535215959 0 0 0 0 0 0 0.001308774901
68,1785497064.005741119,map,8.4222688675,-3.7639884949,-1.3991751671,0.0485688499,0.0580705433,0.8522642387,0.5176046617,0.04285041124 0 0 0 0 0 0 0.04285041124 0 0 0 0 0 0 0.094251093 0 0 0 0 0 0 0.0007508840832 0 0 0 0 0 0 0.0007508840832 0 0 0 0 0 0 0.001305298171
69,1785497064.105951548,map,8.4260692596,-3.7678544521,-1.4007161856,0.0485411751,0.0580696575,0.8521927991,0.5177249196,0.04312183302 0 0 0 0 0 0 0.04312183302 0 0 0 0 0 0 0.09465342727 0 0 0 0 0 0 0.0007571581521 0 0 0 0 0 0 0.0007571581521 0 0 0 0 0 0 0.001313566151
70,1785497064.205644131,map,8.4243984222,-3.7876462936,-1.4003779888,0.0485449348,0.0582753807,0.8520291690,0.5179706956,0.04291642584 0 0 0 0 0 0 0.04291642584 0 0 0 0 0 0 0.09434898591 0 0 0 0 0 0 0.0007524094685 0 0 0 0 0 0 0.0007524094685 0 0 0 0 0 0 0.001307309091
71,1785497064.305518150,map,8.4217700958,-3.7864260674,-1.3981060982,0.0487333475,0.0582075787,0.8520461415,0.5179327632,0.04298821453 0 0 0 0 0 0 0.04298821453 0 0 0 0 0 0 0.09445541338 0 0 0 0 0 0 0.0007540686979 0 0 0 0 0 0 0.0007540686979 0 0 0 0 0 0 0.001309495899
72,1785497064.405558348,map,8.4150104523,-3.8416404724,-1.3951348066,0.0481360844,0.0581609139,0.8515321336,0.5188383630,0.04297735918 0 0 0 0 0 0 0.04297735918 0 0 0 0 0 0 0.09443932207 0 0 0 0 0 0 0.0007538177733 0 0 0 0 0 0 0.0007538177733 0 0 0 0 0 0 0.001309165226
73,1785497064.505767107,map,8.4070911407,-3.8394505978,-1.3960098028,0.0483705452,0.0582180386,0.8513985981,0.5190292314,0.04295397427 0 0 0 0 0 0 0.04295397427 0 0 0 0 0 0 0.09440465545 0 0 0 0 0 0 0.0007532772584 0 0 0 0 0 0 0.0007532772584 0 0 0 0 0 0 0.001308452881
74,1785497064.605648756,map,8.3918457031,-3.8408682346,-1.3933713436,0.0486690979,0.0580306544,0.8511089736,0.5194971317,0.04314913791 0 0 0 0 0 0 0.04314913791 0 0 0 0 0 0 0.09469387906 0 0 0 0 0 0 0.0007577896681 0 0 0 0 0 0 0.0007577896681 0 0 0 0 0 0 0.001314397906
75,1785497064.705572844,map,8.3896770477,-3.8193244934,-1.3972730637,0.0492482625,0.0578297665,0.8510367753,0.5195832262,0.04300621515 0 0 0 0 0 0 0.04300621515 0 0 0 0 0 0 0.09448209495 0 0 0 0 0 0 0.0007544848097 0 0 0 0 0 0 0.0007544848097 0 0 0 0 0 0 0.001310044229
76,1785497064.805576086,map,8.3883771896,-3.8129308224,-1.3995054960,0.0492722513,0.0577915557,0.8509566668,0.5197164378,0.04303073486 0 0 0 0 0 0 0.04303073486 0 0 0 0 0 0 0.09451843659 0 0 0 0 0 0 0.0007550516649 0 0 0 0 0 0 0.0007550516649 0 0 0 0 0 0 0.001310791143
77,1785497064.905728817,map,8.3852272034,-3.8149967194,-1.3985433578,0.0495544947,0.0578402731,0.8507447051,0.5200311149,0.04277225372 0 0 0 0 0 0 0.04277225372 0 0 0 0 0 0 0.09413516161 0 0 0 0 0 0 0.0007490785979 0 0 0 0 0 0 0.0007490785979 0 0 0 0 0 0 0.001302917357
78,1785497065.005765200,map,8.3911733627,-3.8141419888,-1.4004694223,0.0494196172,0.0578461319,0.8506350191,0.5202226341,0.0432580081 0 0 0 0 0 0 0.0432580081 0 0 0 0 0 0 0.09485512727 0 0 0 0 0 0 0.0007603082804 0 0 0 0 0 0 0.0007603082804 0 0 0 0 0 0 0.001317714281
79,1785497065.105611086,map,8.3851289749,-3.8119740486,-1.3979885578,0.0496510046,0.0575627952,0.8505462945,0.5203771302,0.04316408251 0 0 0 0 0 0 0.04316408251 0 0 0 0 0 0 0.09471601748 0 0 0 0 0 0 0.000758135338 0 0 0 0 0 0 0.000758135338 0 0 0 0 0 0 0.001314853144
80,1785497065.205482006,map,8.3846864700,-3.8207466602,-1.3999099731,0.0499554314,0.0574575789,0.8506120218,0.5202521149,0.04291754542 0 0 0 0 0 0 0.04291754542 0 0 0 0 0 0 0.09435064592 0 0 0 0 0 0 0.0007524353415 0 0 0 0 0 0 0.0007524353415 0 0 0 0 0 0 0.001307343195
