message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
43,1785497060.806074619,map,8.4068403244,-3.7947359085,-1.3940289021,0.0486391025,0.0581718870,0.8518974814,0.5181900510,0.04282521431 0 0 0 0 0 0 0.04282521431 0 0 0 0 0 0 0.09421372204 0 0 0 0 0 0 0.0007503019616 0 0 0 0 0 0 0.0007503019616 0 0 0 0 0 0 0.001304530628
44,1785497060.905608892,map,8.4067649841,-3.7979068756,-1.3935304880,0.0486553958,0.0582421204,0.8518450447,0.5182668530,0.04271784684 0 0 0 0 0 0 0.04271784684 0 0 0 0 0 0 0.09405443927 0 0 0 0 0 0 0.0007478220769 0 0 0 0 0 0 0.0007478220769 0 0 0 0 0 0 0.001301260028
45,1785497061.005550623,map,8.4044227600,-3.8015637398,-1.3934309483,0.0487518495,0.0583611965,0.8518675419,0.5182074410,0.04299312558 0 0 0 0 0 0 0.04299312558 0 0 0 0 0 0 0.09446269302 0 0 0 0 0 0 0.0007541822217 0 0 0 0 0 0 0.0007541822217 0 0 0 0 0 0 0.001309645498
46,1785497061.105510950,map,8.4073610306,-3.8072435856,-1.3946273327,0.0486836084,0.0583397871,0.8517877490,0.5183473737,0.04293310075 0 0 0 0 0 0 0.04293310075 0 0 0 0 0 0 0.09437370922 0 0 0 0 0 0 0.0007527948311 0 0 0 0 0 0 0.0007527948311 0 0 0 0 0 0 0.001307817037
47,1785497061.205703735,map,8.4074649811,-3.8093025684,-1.3950098753,0.0487374983,0.0583689091,0.8517627509,0.5183801160,0.04293854533 0 0 0 0 0 0 0.04293854533 0 0 0 0 0 0 0.09438178137 0 0 0 0 0 0 0.0007529206623 0 0 0 0 0 0 0.0007529206623 0 0 0 0 0 0 0.001307982889
48,1785497061.305658102,map,8.4103326797,-3.8139228821,-1.3954379559,0.0483574340,0.0584189149,0.8517427682,0.5184429429,0.04304555156 0 0 0 0 0 0 0.04304555156 0 0 0 0 0 0 0.09454039536 0 0 0 0 0 0 0.0007553942271 0 0 0 0 0 0 0.0007553942271 0 0 0 0 0 0 0.001311242485
49,1785497061.405664206,map,8.4076585770,-3.8169779778,-1.3950226307,0.0484584131,0.0582613596,0.8517698483,0.5184067265,0.04304244858 0 0 0 0 0 0 0.04304244858 0 0 0 0 0 0 0.09453579676 0 0 0 0 0 0 0.0007553224846 0 0 0 0 0 0 0.0007553224846 0 0 0 0 0 0 0.001311147963
50,1785497061.505549431,map,8.4271945953,-3.8139116764,-1.3975336552,0.0483788054,0.0581773092,0.8519669943,0.5180995330,0.04273509874 0 0 0 0 0 0 0.04273509874 0 0 0 0 0 0 0.09408003736 0 0 0 0 0 0 0.00074822048 0 0 0 0 0 0 0.00074822048 0 0 0 0 0 0 0.001301785551
51,1785497061.705799341,map,8.4227027893,-3.8104443550,-1.3962596655,0.0484956415,0.0581704340,0.8519189818,0.5181683324,0.04312145018 0 0 0 0 0 0 0.04312145018 0 0 0 0 0 0 0.09465286006 0 0 0 0 0 0 0.000757149298 0 0 0 0 0 0 0.000757149298 0 0 0 0 0 0 0.001313554489
52,1785497061.805864096,map,8.4192857742,-3.8115644455,-1.3958873749,0.0485079524,0.0582460753,0.8518968591,0.5181950473,0.04313876179 0 0 0 0 0 0 0.04313876179 0 0 0 0 0 0 0.09467850748 0 0 0 0 0 0 0.0007575496784 0 0 0 0 0 0 0.0007575496784 0 0 0 0 0 0 0.001314081831
53,1785497061.905599594,map,8.4187240601,-3.8069205284,-1.3969132900,0.0484732938,0.0582415470,0.8519228719,0.5181560313,0.04303054735 0 0 0 0 0 0 0.04303054735 0 0 0 0 0 0 0.09451815868 0 0 0 0 0 0 0.0007550473296 0 0 0 0 0 0 0.0007550473296 0 0 0 0 0 0 0.00131078543
54,1785497062.005496502,map,8.4347600937,-3.7511372566,-1.3999030590,0.0484816693,0.0577602526,0.8524106173,0.5174064495,0.04311482247 0 0 0 0 0 0 0.04311482247 0 0 0 0 0 0 0.09464304058 0 0 0 0 0 0 0.0007569960202 0 0 0 0 0 0 0.0007569960202 0 0 0 0 0 0 0.001313352598
55,1785497062.105610847,map,8.4209489822,-3.8048169613,-1.3958216906,0.0484245361,0.0579464378,0.8519142250,0.5182079226,0.04293284499 0 0 0 0 0 0 0.04293284499 0 0 0 0 0 0 0.09437333003 0 0 0 0 0 0 0.0007527889203 0 0 0 0 0 0 0.0007527889203 0 0 0 0 0 0 0.001307809247
56,1785497062.205840111,map,8.4173641205,-3.8124401569,-1.3954418898,0.0483324739,0.0579902887,0.8519004013,0.5182343480,0.04318473877 0 0 0 0 0 0 0.04318473877 0 0 0 0 0 0 0.09474661494 0 0 0 0 0 0 0.0007586131507 0 0 0 0 0 0 0.0007586131507 0 0 0 0 0 0 0.00131548237
57,1785497062.305722237,map,8.4117708206,-3.8128604889,-1.3942139149,0.0484896854,0.0582514669,0.8518809283,0.5182223000,0.04290937425 0 0 0 0 0 0 0.04290937425 0 0 0 0 0 0 0.09433853028 0 0 0 0 0 0 0.0007522465109 0 0 0 0 0 0 0.0007522465109 0 0 0 0 0 0 0.001307094287
