message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
907,1785495520.743599892,map,3.0271883011,-1.9987229109,-0.5157995224,0.1138875262,0.0307764729,0.9707616408,0.2090556730,0.04369359052 0 0 0 0 0 0 0.04369359052 0 0 0 0 0 0 0.09549961426 0 0 0 0 0 0 0.0007703950814 0 0 0 0 0 0 0.0007703950814 0 0 0 0 0 0 0.001330982881
908,1785495520.843988895,map,3.0275282860,-1.9996385574,-0.5133360028,0.1136835821,0.0309010961,0.9707697072,0.2091108455,0.04358544693 0 0 0 0 0 0 0.04358544693 0 0 0 0 0 0 0.09533970273 0 0 0 0 0 0 0.0007678893102 0 0 0 0 0 0 0.0007678893102 0 0 0 0 0 0 0.001327688639
909,1785495520.944109917,map,3.0116024017,-1.9932162762,-0.5104703903,0.1137941276,0.0304172391,0.9708971870,0.2085289948,0.04411329726 0 0 0 0 0 0 0.04411329726 0 0 0 0 0 0 0.09611962881 0 0 0 0 0 0 0.0007801292172 0 0 0 0 0 0 0.0007801292172 0 0 0 0 0 0 0.001343767879
910,1785495521.044321060,map,3.0210201740,-1.9901863337,-0.5140011907,0.1136539240,0.0304172359,0.9707469124,0.2093036039,0.04346538496 0 0 0 0 0 0 0.04346538496 0 0 0 0 0 0 0.09516209224 0 0 0 0 0 0 0.0007651085272 0 0 0 0 0 0 0.0007651085272 0 0 0 0 0 0 0.001324031342
911,1785495521.143558025,map,3.0263316631,-1.9911879301,-0.5129998922,0.1136132909,0.0302484210,0.9707294131,0.2094313014,0.04305377584 0 0 0 0 0 0 0.04305377584 0 0 0 0 0 0 0.09455258346 0 0 0 0 0 0 0.0007555843808 0 0 0 0 0 0 0.0007555843808 0 0 0 0 0 0 0.001311493011
912,1785495521.243730068,map,3.0299286842,-2.0101401806,-0.5153149366,0.1134260934,0.0305398855,0.9708645493,0.2088632316,0.04329129091 0 0 0 0 0 0 0.04329129091 0 0 0 0 0 0 0.09490440947 0 0 0 0 0 0 0.0007610784483 0 0 0 0 0 0 0.0007610784483 0 0 0 0 0 0 0.001318728134
913,1785495521.344048977,map,3.0303468704,-2.0083072186,-0.5134142637,0.1137804001,0.0305421787,0.9708149652,0.2089006605,0.04374043481 0 0 0 0 0 0 0.04374043481 0 0 0 0 0 0 0.09556886285 0 0 0 0 0 0 0.0007714808029 0 0 0 0 0 0 0.0007714808029 0 0 0 0 0 0 0.001332409839
914,1785495521.443263054,map,3.0275888443,-2.0047683716,-0.5126050115,0.1137552834,0.0306957547,0.9708466146,0.2087447308,0.04389580517 0 0 0 0 0 0 0.04389580517 0 0 0 0 0 0 0.09579845672 0 0 0 0 0 0 0.0007750831661 0 0 0 0 0 0 0.0007750831661 0 0 0 0 0 0 0.001337142691
915,1785495521.543438911,map,3.0303382874,-2.0042419434,-0.5130844712,0.1137510933,0.0306463738,0.9708209053,0.2088738108,0.04338432241 0 0 0 0 0 0 0.04338432241 0 0 0 0 0 0 0.09504212957 0 0 0 0 0 0 0.0007632317039 0 0 0 0 0 0 0.0007632317039 0 0 0 0 0 0 0.001321562035
916,1785495521.643712044,map,3.0314247608,-1.9983552694,-0.5126283765,0.1135765077,0.0304342104,0.9708211509,0.2089986146,0.04347225578 0 0 0 0 0 0 0.04347225578 0 0 0 0 0 0 0.09517225855 0 0 0 0 0 0 0.0007652676313 0 0 0 0 0 0 0.0007652676313 0 0 0 0 0 0 0.001324240639
