message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
950,1785495524.444226027,map,3.0403366089,-2.0098643303,-0.5186158419,0.1134555008,0.0302924596,0.9709321564,0.2085688691,0.04300775992 0 0 0 0 0 0 0.04300775992 0 0 0 0 0 0 0.09448438463 0 0 0 0 0 0 0.0007545205209 0 0 0 0 0 0 0.0007545205209 0 0 0 0 0 0 0.001310091286
951,1785495524.544424057,map,3.0345995426,-2.0087707043,-0.5154589415,0.1135069736,0.0305231484,0.9708995505,0.2086589971,0.04384509552 0 0 0 0 0 0 0.04384509552 0 0 0 0 0 0 0.09572353652 0 0 0 0 0 0 0.0007739072095 0 0 0 0 0 0 0.0007739072095 0 0 0 0 0 0 0.001335597987
952,1785495524.643392086,map,3.0329251289,-1.9980912209,-0.5149759650,0.1134051128,0.0303607684,0.9708441127,0.2089957052,0.04293059735 0 0 0 0 0 0 0.04293059735 0 0 0 0 0 0 0.09436999761 0 0 0 0 0 0 0.0007527369751 0 0 0 0 0 0 0.0007527369751 0 0 0 0 0 0 0.001307740779
953,1785495524.743753910,map,3.0326545238,-2.0000638962,-0.5147212148,0.1135808535,0.0306269373,0.9708034226,0.2090504592,0.04319351355 0 0 0 0 0 0 0.04319351355 0 0 0 0 0 0 0.09475961202 0 0 0 0 0 0 0.0007588161366 0 0 0 0 0 0 0.0007588161366 0 0 0 0 0 0 0.001315749665
954,1785495524.843930960,map,3.0376775265,-2.0046236515,-0.5150561929,0.1134953476,0.0307145251,0.9708559618,0.2088399767,0.04326034573 0 0 0 0 0 0 0.04326034573 0 0 0 0 0 0 0.09485858883 0 0 0 0 0 0 0.0007603623703 0 0 0 0 0 0 0.0007603623703 0 0 0 0 0 0 0.001317785489
955,1785495524.944238901,map,3.0396392345,-1.9943271875,-0.5133109689,0.1133682273,0.0302583996,0.9708315498,0.2090888836,0.04397582668 0 0 0 0 0 0 0.04397582668 0 0 0 0 0 0 0.09591665484 0 0 0 0 0 0 0.0007769392975 0 0 0 0 0 0 0.0007769392975 0 0 0 0 0 0 0.001339580286
956,1785495525.044450045,map,3.0398662090,-1.9929226637,-0.5144752860,0.1134138773,0.0303484802,0.9708090941,0.2091553471,0.04308695665 0 0 0 0 0 0 0.04308695665 0 0 0 0 0 0 0.0946017524 0 0 0 0 0 0 0.0007563516128 0 0 0 0 0 0 0.0007563516128 0 0 0 0 0 0 0.001312503756
957,1785495525.143560886,map,3.0382494926,-1.9932223558,-0.5154929161,0.1135440530,0.0306537393,0.9707882036,0.2091371690,0.04366015217 0 0 0 0 0 0 0.04366015217 0 0 0 0 0 0 0.09545017595 0 0 0 0 0 0 0.0007696201845 0 0 0 0 0 0 0.0007696201845 0 0 0 0 0 0 0.00132996429
958,1785495525.243711948,map,3.0413904190,-1.9934304953,-0.5163761973,0.1133647748,0.0304768678,0.9708327240,0.2090535816,0.04331656452 0 0 0 0 0 0 0.04331656452 0 0 0 0 0 0 0.09494182825 0 0 0 0 0 0 0.0007616633449 0 0 0 0 0 0 0.0007616633449 0 0 0 0 0 0 0.001319498012
959,1785495525.343746901,map,3.0427091122,-2.0018079281,-0.5175505877,0.1132859726,0.0306241517,0.9708678875,0.2089114438,0.04340720324 0 0 0 0 0 0 0.04340720324 0 0 0 0 0 0 0.09507599408 0 0 0 0 0 0 0.0007637614026 0 0 0 0 0 0 0.0007637614026 0 0 0 0 0 0 0.001322259025
960,1785495525.443830013,map,3.0380375385,-1.9974921942,-0.5161613226,0.1131568832,0.0302656951,0.9708947083,0.2089089802,0.04348085595 0 0 0 0 0 0 0.04348085595 0 0 0 0 0 0 0.09518498329 0 0 0 0 0 0 0.0007654667864 0 0 0 0 0 0 0.0007654667864 0 0 0 0 0 0 0.001324502615
961,1785495525.544106960,map,3.0374641418,-1.9983295202,-0.5157681108,0.1133488557,0.0306556661,0.9708815167,0.2088093165,0.0435635252 0 0 0 0 0 0 0.0435635252 0 0 0 0 0 0 0.09530727931 0 0 0 0 0 0 0.0007673814856 0 0 0 0 0 0 0.0007673814856 0 0 0 0 0 0 0.001327020864
962,1785495525.643062115,map,3.0397622585,-1.9933440685,-0.5127391815,0.1133825902,0.0301594442,0.9708980157,0.2087865757,0.04361468686 0 0 0 0 0 0 0.04361468686 0 0 0 0 0 0 0.09538294603 0 0 0 0 0 0 0.0007685667256 0 0 0 0 0 0 0.0007685667256 0 0 0 0 0 0 0.001328579338
963,1785495525.743279934,map,3.0373291969,-1.9977037907,-0.5135912299,0.1133643674,0.0303173454,0.9708675959,0.2089150367,0.04282581652 0 0 0 0 0 0 0.04282581652 0 0 0 0 0 0 0.09421461526 0 0 0 0 0 0 0.0007503158739 0 0 0 0 0 0 0.0007503158739 0 0 0 0 0 0 0.001304548973
964,1785495525.843272924,map,3.0389204025,-1.9996711016,-0.5175767541,0.1135583594,0.0305805359,0.9708359626,0.2089183290,0.04349500472 0 0 0 0 0 0 0.04349500472 0 0 0 0 0 0 0.09520591682 0 0 0 0 0 0 0.0007657944448 0 0 0 0 0 0 0.0007657944448 0 0 0 0 0 0 0.001324933611
965,1785495525.943603039,map,3.0437402725,-1.9992932081,-0.5193289518,0.1135490204,0.0304674215,0.9708146966,0.2090387146,0.0438123169 0 0 0 0 0 0 0.0438123169 0 0 0 0 0 0 0.0956751008 0 0 0 0 0 0 0.0007731471869 0 0 0 0 0 0 0.0007731471869 0 0 0 0 0 0 0.001334599493
966,1785495526.043834925,map,3.0438711643,-1.9956960678,-0.5177263021,0.1134164565,0.0307114423,0.9707927317,0.2091769464,0.04326227085 0 0 0 0 0 0 0.04326227085 0 0 0 0 0 0 0.09486143952 0 0 0 0 0 0 0.0007604069157 0 0 0 0 0 0 0.0007604069157 0 0 0 0 0 0 0.001317844132
967,1785495526.144068956,map,3.0466859341,-1.9969048500,-0.5161554813,0.1135255212,0.0302183398,0.9708510196,0.2089189184,0.04427675779 0 0 0 0 0 0 0.04427675779 0 0 0 0 0 0 0.09636084399 0 0 0 0 0 0 0.0007839242386 0 0 0 0 0 0 0.0007839242386 0 0 0 0 0 0 0.001348747171
968,1785495526.243256092,map,3.0446083546,-1.9961853027,-0.5136012435,0.1140510564,0.0298399842,0.9707769984,0.2090310143,0.04326076505 0 0 0 0 0 0 0.04326076505 0 0 0 0 0 0 0.09485920975 0 0 0 0 0 0 0.0007603720729 0 0 0 0 0 0 0.0007603720729 0 0 0 0 0 0 0.001317798263
969,1785495526.343383074,map,3.0420522690,-1.9960172176,-0.5128291845,0.1161168950,0.0289174180,0.9705936209,0.2088747920,0.04324229889 0 0 0 0 0 0 0.04324229889 0 0 0 0 0 0 0.09483186435 0 0 0 0 0 0 0.0007599448001 0 0 0 0 0 0 0.0007599448001 0 0 0 0 0 0 0.001317235751
