message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
36,1785497060.405777693,map,8.4000225067,-3.8229255676,-1.3919603825,0.0486073532,0.0584357873,0.8516502859,0.5185695438,0.04286686872 0 0 0 0 0 0 0.04286686872 0 0 0 0 0 0 0.09427550004 0 0 0 0 0 0 0.0007512643276 0 0 0 0 0 0 0.0007512643276 0 0 0 0 0 0 0.001305799494
37,1785497060.505597591,map,8.3947801590,-3.8242123127,-1.3917707205,0.0486717088,0.0585259402,0.8516645936,0.5185298806,0.04297761848 0 0 0 0 0 0 0.04297761848 0 0 0 0 0 0 0.09443970645 0 0 0 0 0 0 0.000753823767 0 0 0 0 0 0 0.000753823767 0 0 0 0 0 0 0.001309173125
38,1785497060.605550289,map,8.4162645340,-3.7291021347,-1.3984278440,0.0490595727,0.0581499475,0.8523068706,0.5174792213,0.04327360378 0 0 0 0 0 0 0.04327360378 0 0 0 0 0 0 0.09487822072 0 0 0 0 0 0 0.0007606691544 0 0 0 0 0 0 0.0007606691544 0 0 0 0 0 0 0.001318189353
39,1785497060.705601454,map,8.4091377258,-3.7870383263,-1.3934584856,0.0486584700,0.0581784611,0.8519574430,0.5180889704,0.04286705226 0 0 0 0 0 0 0.04286705226 0 0 0 0 0 0 0.09427577225 0 0 0 0 0 0 0.0007512685685 0 0 0 0 0 0 0.0007512685685 0 0 0 0 0 0 0.001305805085
40,1785497060.806074619,map,8.4068317413,-3.7947096825,-1.3940277100,0.0486393230,0.0581712279,0.8518977946,0.5181895981,0.04282520759 0 0 0 0 0 0 0.04282520759 0 0 0 0 0 0 0.09421371208 0 0 0 0 0 0 0.0007503018066 0 0 0 0 0 0 0.0007503018066 0 0 0 0 0 0 0.001304530424
41,1785497060.905608892,map,8.4067134857,-3.7978284359,-1.3935132027,0.0486562869,0.0582408915,0.8518454082,0.5182662995,0.04271785954 0 0 0 0 0 0 0.04271785954 0 0 0 0 0 0 0.09405445812 0 0 0 0 0 0 0.0007478223702 0 0 0 0 0 0 0.0007478223702 0 0 0 0 0 0 0.001301260415
42,1785497061.005550623,map,8.4034347534,-3.8013455868,-1.3932728767,0.0487560160,0.0583574433,0.8518661049,0.5182097845,0.04299268287 0 0 0 0 0 0 0.04299268287 0 0 0 0 0 0 0.0944620368 0 0 0 0 0 0 0.000754171988 0 0 0 0 0 0 0.000754171988 0 0 0 0 0 0 0.001309632013
43,1785497061.105510950,map,8.4068384171,-3.8068785667,-1.3946045637,0.0486821829,0.0583400544,0.8517886839,0.5183459650,0.04293341587 0 0 0 0 0 0 0.04293341587 0 0 0 0 0 0 0.09437417642 0 0 0 0 0 0 0.0007528021139 0 0 0 0 0 0 0.0007528021139 0 0 0 0 0 0 0.001307826637
44,1785497061.205703735,map,8.4078683853,-3.8091499805,-1.3949413300,0.0487359271,0.0583816783,0.8517669511,0.5183719090,0.0429395625 0 0 0 0 0 0 0.0429395625 0 0 0 0 0 0 0.09438328941 0 0 0 0 0 0 0.0007529441707 0 0 0 0 0 0 0.0007529441707 0 0 0 0 0 0 0.001308013874
45,1785497061.305658102,map,8.4103689194,-3.8136248589,-1.3954428434,0.0483582245,0.0584176595,0.8517447818,0.5184396878,0.04304574241 0 0 0 0 0 0 0.04304574241 0 0 0 0 0 0 0.0945406782 0 0 0 0 0 0 0.0007553986397 0 0 0 0 0 0 0.0007553986397 0 0 0 0 0 0 0.001311248298
46,1785497061.405664206,map,8.4081573486,-3.8169939518,-1.3951216936,0.0484627891,0.0582561947,0.8517725532,0.5184023862,0.04304285874 0 0 0 0 0 0 0.04304285874 0 0 0 0 0 0 0.09453640462 0 0 0 0 0 0 0.0007553319678 0 0 0 0 0 0 0.0007553319678 0 0 0 0 0 0 0.001311160457
47,1785497061.505549431,map,8.4270162582,-3.8136911392,-1.3975408077,0.0483812671,0.0581774398,0.8519670173,0.5180992742,0.04273493529 0 0 0 0 0 0 0.04273493529 0 0 0 0 0 0 0.09407979484 0 0 0 0 0 0 0.0007482167052 0 0 0 0 0 0 0.0007482167052 0 0 0 0 0 0 0.001301780572
48,1785497061.705799341,map,8.4226741791,-3.8103172779,-1.3962839842,0.0484984882,0.0581705940,0.8519195667,0.5181670671,0.04312133218 0 0 0 0 0 0 0.04312133218 0 0 0 0 0 0 0.09465268524 0 0 0 0 0 0 0.000757146569 0 0 0 0 0 0 0.000757146569 0 0 0 0 0 0 0.001313550894
